State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,State_code
Iowa,14/12/2019,"4,934",7/12/2019,"20,080","1,529,213",1.31,ia
Iowa,21/12/2019,"7,357",14/12/2019,"22,119","1,529,213",1.45,ia
Iowa,28/12/2019,"10,338",21/12/2019,"25,963","1,529,213",1.7,ia
Iowa,4/1/2020,"4,586",28/12/2019,"34,549","1,529,213",2.26,ia
Iowa,11/1/2020,"4,836",4/1/2020,"34,540","1,530,920",2.26,ia
Iowa,18/1/2020,"3,615",11/1/2020,"29,625","1,530,920",1.94,ia
Iowa,25/1/2020,"3,115",18/1/2020,"30,369","1,530,920",1.98,ia
Iowa,1/2/2020,"3,066",25/1/2020,"30,890","1,530,920",2.02,ia
Iowa,8/2/2020,"2,379",1/2/2020,"30,789","1,530,920",2.01,ia
Iowa,15/2/2020,"2,239",8/2/2020,"30,799","1,530,920",2.01,ia
Iowa,22/2/2020,"2,631",15/2/2020,"30,741","1,530,920",2.01,ia
Iowa,29/2/2020,"2,240",22/2/2020,"30,516","1,530,920",1.99,ia
Iowa,7/3/2020,"2,221",29/2/2020,"29,424","1,530,920",1.92,ia
Iowa,14/3/2020,"2,229",7/3/2020,"27,816","1,530,920",1.82,ia
Iowa,21/3/2020,"40,952",14/3/2020,"26,496","1,530,920",1.73,ia
Iowa,28/3/2020,"55,966",21/3/2020,"53,650","1,530,920",3.5,ia
Iowa,4/4/2020,"64,194",28/3/2020,"91,631","1,530,920",5.99,ia
Iowa,11/4/2020,"43,889",4/4/2020,"127,332","1,531,621",8.31,ia
Iowa,18/4/2020,"26,901",11/4/2020,"150,445","1,531,621",9.82,ia
Iowa,25/4/2020,"27,220",18/4/2020,"168,971","1,531,621",11.03,ia
Iowa,2/5/2020,"23,241",25/4/2020,"179,610","1,531,621",11.73,ia
Iowa,9/5/2020,"15,820",2/5/2020,"189,643","1,531,621",12.38,ia
Iowa,16/5/2020,"12,056",9/5/2020,"184,641","1,531,621",12.06,ia
Kansas,5/1/2019,"2,185",29/12/2018,"11,601","1,347,587",0.86,ks
Kansas,12/1/2019,"2,165",5/1/2019,"11,583","1,351,006",0.86,ks
Kansas,19/1/2019,"2,795",12/1/2019,"10,975","1,351,006",0.81,ks
Kansas,26/1/2019,"2,501",19/1/2019,"12,051","1,351,006",0.89,ks
Kansas,2/2/2019,"1,917",26/1/2019,"12,743","1,351,006",0.94,ks
Kansas,9/2/2019,"1,766",2/2/2019,"12,281","1,351,006",0.91,ks
Kansas,16/2/2019,"1,610",9/2/2019,"12,274","1,351,006",0.91,ks
Kansas,23/2/2019,"1,803",16/2/2019,"11,800","1,351,006",0.87,ks
Kansas,2/3/2019,"1,709",23/2/2019,"12,141","1,351,006",0.9,ks
Kansas,9/3/2019,"1,583",2/3/2019,"11,479","1,351,006",0.85,ks
Kansas,16/3/2019,"1,648",9/3/2019,"11,193","1,351,006",0.83,ks
Kansas,23/3/2019,"1,271",16/3/2019,"10,886","1,351,006",0.81,ks
Kansas,30/3/2019,"1,490",23/3/2019,"9,195","1,351,006",0.68,ks
Kansas,6/4/2019,"1,357",30/3/2019,"8,643","1,351,006",0.64,ks
Kansas,13/4/2019,"1,298",6/4/2019,"7,999","1,354,497",0.59,ks
Kansas,20/4/2019,"1,167",13/4/2019,"7,767","1,354,498",0.57,ks
Kansas,27/4/2019,"1,271",20/4/2019,"7,649","1,354,497",0.56,ks
Kansas,4/5/2019,"2,025",27/4/2019,"7,589","1,354,497",0.56,ks
Kansas,11/5/2019,"1,546",4/5/2019,"8,253","1,354,497",0.61,ks
Kansas,18/5/2019,"1,402",11/5/2019,"8,083","1,354,497",0.6,ks
Kansas,25/5/2019,"2,024",18/5/2019,"7,711","1,354,497",0.57,ks
Kansas,1/6/2019,"1,533",25/5/2019,"8,257","1,354,497",0.61,ks
Kansas,8/6/2019,"1,512",1/6/2019,"8,110","1,354,497",0.6,ks
Kansas,15/6/2019,"1,436",8/6/2019,"7,857","1,354,497",0.58,ks
Kansas,22/6/2019,"1,292",15/6/2019,"8,149","1,354,497",0.6,ks
Kansas,29/6/2019,"1,516",22/6/2019,"7,871","1,354,497",0.58,ks
Kansas,6/7/2019,"2,419",29/6/2019,"7,914","1,354,497",0.58,ks
Kansas,13/7/2019,"2,657",6/7/2019,"8,316","1,357,246",0.61,ks
Kansas,20/7/2019,"1,366",13/7/2019,"9,472","1,357,246",0.7,ks
Kansas,27/7/2019,"1,360",20/7/2019,"9,308","1,357,246",0.69,ks
Kansas,3/8/2019,"1,398",27/7/2019,"8,779","1,357,246",0.65,ks
Kansas,10/8/2019,"1,325",3/8/2019,"8,500","1,357,246",0.63,ks
Kansas,17/8/2019,"1,172",10/8/2019,"8,222","1,357,246",0.61,ks
Kansas,24/8/2019,"1,183",17/8/2019,"7,509","1,357,246",0.55,ks
Kansas,31/8/2019,"2,166",24/8/2019,"7,473","1,357,246",0.55,ks
Kansas,7/9/2019,"1,289",31/8/2019,"7,639","1,357,246",0.56,ks
Kansas,14/9/2019,"1,127",7/9/2019,"7,366","1,357,246",0.54,ks
Kansas,21/9/2019,"2,602",14/9/2019,"6,843","1,357,246",0.5,ks
Kansas,28/9/2019,"1,206",21/9/2019,"7,643","1,357,246",0.56,ks
Kansas,5/10/2019,"1,318",28/9/2019,"7,417","1,357,246",0.55,ks
Kansas,12/10/2019,"1,245",5/10/2019,"7,198","1,359,781",0.53,ks
Kansas,19/10/2019,"1,132",12/10/2019,"7,269","1,359,781",0.53,ks
Kansas,26/10/2019,"1,316",19/10/2019,"7,126","1,359,781",0.52,ks
Kansas,2/11/2019,"1,346",26/10/2019,"7,279","1,359,781",0.54,ks
Kansas,9/11/2019,"1,457",2/11/2019,"7,093","1,359,781",0.52,ks
Kansas,16/11/2019,"1,413",9/11/2019,"6,982","1,359,781",0.51,ks
Kansas,23/11/2019,"1,620",16/11/2019,"7,345","1,359,781",0.54,ks
Kansas,30/11/2019,"1,236",23/11/2019,"7,258","1,359,781",0.53,ks
Kansas,7/12/2019,"2,176",30/11/2019,"8,246","1,359,781",0.61,ks
Kansas,14/12/2019,"1,825",7/12/2019,"8,077","1,359,781",0.59,ks
Kansas,21/12/2019,"3,096",14/12/2019,"8,562","1,359,781",0.63,ks
Kansas,28/12/2019,"3,059",21/12/2019,"9,525","1,359,781",0.7,ks
Kansas,4/1/2020,"2,019",28/12/2019,"11,175","1,359,781",0.82,ks
Kansas,11/1/2020,"2,140",4/1/2020,"11,431","1,363,114",0.84,ks
Kansas,18/1/2020,"2,402",11/1/2020,"10,638","1,363,114",0.78,ks
Kansas,25/1/2020,"2,557",18/1/2020,"11,182","1,363,114",0.82,ks
Kansas,1/2/2020,"2,000",25/1/2020,"12,301","1,363,114",0.9,ks
Kansas,8/2/2020,"2,107",1/2/2020,"11,809","1,363,114",0.87,ks
Kansas,15/2/2020,"2,076",8/2/2020,"11,666","1,363,114",0.86,ks
Kansas,22/2/2020,"1,494",15/2/2020,"12,003","1,363,114",0.88,ks
Kansas,29/2/2020,"1,517",22/2/2020,"11,505","1,363,114",0.84,ks
Kansas,7/3/2020,"1,365",29/2/2020,"11,003","1,363,115",0.81,ks
Kansas,14/3/2020,"1,755",7/3/2020,"9,771","1,363,114",0.72,ks
Kansas,21/3/2020,"23,563",14/3/2020,"9,973","1,363,114",0.73,ks
Kansas,28/3/2020,"54,330",21/3/2020,"17,558","1,363,114",1.29,ks
Kansas,4/4/2020,"49,306",28/3/2020,"51,425","1,363,114",3.77,ks
Kansas,11/4/2020,"29,873",4/4/2020,"78,334","1,364,944",5.74,ks
Kansas,18/4/2020,"30,596",11/4/2020,"97,478","1,364,944",7.14,ks
Kansas,25/4/2020,"24,483",18/4/2020,"119,022","1,364,944",8.72,ks
Kansas,2/5/2020,"15,959",25/4/2020,"120,701","1,364,944",8.84,ks
Kansas,9/5/2020,"12,234",2/5/2020,"117,977","1,364,944",8.64,ks
Kansas,16/5/2020,"11,238",9/5/2020,"108,565","1,364,944",7.95,ks
Kentucky,5/1/2019,"6,377",29/12/2018,"10,142","1,876,412",0.54,ky
Kentucky,12/1/2019,"11,344",5/1/2019,"22,486","1,879,936",1.2,ky
Kentucky,19/1/2019,"3,084",12/1/2019,"20,298","1,879,936",1.08,ky
Kentucky,26/1/2019,"2,949",19/1/2019,"20,960","1,879,936",1.11,ky
Kentucky,2/2/2019,"2,673",26/1/2019,"20,801","1,879,936",1.11,ky
Kentucky,9/2/2019,"2,381",2/2/2019,"22,688","1,879,936",1.21,ky
Kentucky,16/2/2019,"2,344",9/2/2019,"21,514","1,879,936",1.14,ky
Kentucky,23/2/2019,"6,831",16/2/2019,"22,762","1,879,936",1.21,ky
Kentucky,2/3/2019,"3,714",23/2/2019,"23,662","1,879,936",1.26,ky
Kentucky,9/3/2019,"2,046",2/3/2019,"21,175","1,879,936",1.13,ky
Kentucky,16/3/2019,"2,105",9/3/2019,"20,145","1,879,936",1.07,ky
Kentucky,23/3/2019,"1,957",16/3/2019,"20,317","1,879,936",1.08,ky
Kentucky,30/3/2019,"2,168",23/3/2019,"18,417","1,879,936",0.98,ky
Kentucky,6/4/2019,"2,774",30/3/2019,"18,087","1,879,936",0.96,ky
Kentucky,13/4/2019,"2,108",6/4/2019,"16,778","1,883,260",0.89,ky
Kentucky,20/4/2019,"1,983",13/4/2019,"17,427","1,883,260",0.93,ky
Kentucky,27/4/2019,"1,716",20/4/2019,"15,765","1,883,260",0.84,ky
Kentucky,4/5/2019,"1,938",27/4/2019,"16,169","1,883,260",0.86,ky
Kentucky,11/5/2019,"1,709",4/5/2019,"15,342","1,883,260",0.81,ky
Kentucky,18/5/2019,"2,272",11/5/2019,"15,678","1,883,260",0.83,ky
Kentucky,25/5/2019,"2,638",18/5/2019,"15,638","1,883,260",0.83,ky
Kentucky,1/6/2019,"2,403",25/5/2019,"16,305","1,883,260",0.87,ky
Kentucky,8/6/2019,"2,201",1/6/2019,"16,309","1,883,260",0.87,ky
Kentucky,15/6/2019,"1,936",8/6/2019,"16,535","1,883,260",0.88,ky
Kentucky,22/6/2019,"3,086",15/6/2019,"16,608","1,883,260",0.88,ky
Kentucky,29/6/2019,"3,555",22/6/2019,"16,599","1,883,260",0.88,ky
Kentucky,6/7/2019,"6,070",29/6/2019,"17,838","1,883,260",0.95,ky
Kentucky,13/7/2019,"5,442",6/7/2019,"17,861","1,886,070",0.95,ky
Kentucky,20/7/2019,"5,388",13/7/2019,"17,747","1,886,070",0.94,ky
Kentucky,27/7/2019,"2,042",20/7/2019,"17,985","1,886,070",0.95,ky
Kentucky,3/8/2019,"2,034",27/7/2019,"17,628","1,886,070",0.93,ky
Kentucky,10/8/2019,"2,457",3/8/2019,"17,397","1,886,070",0.92,ky
Kentucky,17/8/2019,"2,235",10/8/2019,"16,820","1,886,070",0.89,ky
Kentucky,24/8/2019,"1,974",17/8/2019,"17,311","1,886,070",0.92,ky
Kentucky,31/8/2019,"1,842",24/8/2019,"16,720","1,886,070",0.89,ky
Kentucky,7/9/2019,"1,788",31/8/2019,"6,623","1,886,070",0.35,ky
Kentucky,14/9/2019,"1,875",7/9/2019,"16,422","1,886,070",0.87,ky
Kentucky,21/9/2019,"2,236",14/9/2019,"16,015","1,886,070",0.85,ky
Kentucky,28/9/2019,"2,373",21/9/2019,"15,505","1,886,070",0.82,ky
Kentucky,5/10/2019,"2,421",28/9/2019,"15,963","1,886,070",0.85,ky
Kentucky,12/10/2019,"2,636",5/10/2019,"15,643","1,889,353",0.83,ky
Kentucky,19/10/2019,"2,359",12/10/2019,"15,598","1,889,353",0.83,ky
Kentucky,26/10/2019,"2,143",19/10/2019,"16,216","1,889,353",0.86,ky
Kentucky,2/11/2019,"2,056",26/10/2019,"16,702","1,889,353",0.88,ky
Kentucky,9/11/2019,"2,352",2/11/2019,"15,722","1,889,353",0.83,ky
Kentucky,16/11/2019,"2,273",9/11/2019,"15,979","1,889,353",0.85,ky
Kentucky,23/11/2019,"2,972",16/11/2019,"15,599","1,889,353",0.83,ky
Kentucky,30/11/2019,"3,187",23/11/2019,"15,003","1,889,353",0.79,ky
Kentucky,7/12/2019,"3,593",30/11/2019,"18,823","1,889,353",1.0,ky
Kentucky,14/12/2019,"3,663",7/12/2019,"17,264","1,889,353",0.91,ky
Kentucky,21/12/2019,"4,603",14/12/2019,"18,879","1,889,353",1.0,ky
Kentucky,28/12/2019,"6,211",21/12/2019,"18,489","1,889,353",0.98,ky
Kentucky,4/1/2020,"5,175",28/12/2019,"22,515","1,890,475",1.19,ky
Kentucky,11/1/2020,"3,968",4/1/2020,"25,124","1,890,475",1.33,ky
Kentucky,18/1/2020,"3,084",11/1/2020,"24,066","1,890,475",1.27,ky
Kentucky,25/1/2020,"2,569",18/1/2020,"22,874","1,890,475",1.21,ky
Kentucky,1/2/2020,"2,625",25/1/2020,"23,219","1,890,475",1.23,ky
Kentucky,8/2/2020,"2,936",1/2/2020,"22,937","1,890,475",1.21,ky
Kentucky,15/2/2020,"2,813",8/2/2020,"23,076","1,890,475",1.22,ky
Kentucky,22/2/2020,"2,508",15/2/2020,"22,623","1,890,475",1.2,ky
Kentucky,29/2/2020,"2,223",22/2/2020,"23,733","1,890,475",1.26,ky
Kentucky,7/3/2020,"2,463",29/2/2020,"22,770","1,890,475",1.2,ky
Kentucky,14/3/2020,"2,785",7/3/2020,"22,940","1,890,475",1.21,ky
Kentucky,21/3/2020,"49,023",14/3/2020,"22,328","1,890,475",1.18,ky
Kentucky,28/3/2020,"113,149",21/3/2020,"24,361","1,890,475",1.29,ky
Kentucky,4/4/2020,"117,575",28/3/2020,"130,151","1,890,475",6.88,ky
Kentucky,11/4/2020,"116,277",4/4/2020,"182,097","1,893,451",9.62,ky
Kentucky,18/4/2020,"103,981",11/4/2020,"199,030","1,893,451",10.51,ky
Kentucky,25/4/2020,"91,223",18/4/2020,"260,792","1,893,451",13.77,ky
Kentucky,2/5/2020,"82,435",25/4/2020,"256,317","1,893,451",13.54,ky
Kentucky,9/5/2020,"69,372",2/5/2020,"253,250","1,893,451",13.38,ky
Kentucky,16/5/2020,"47,321",9/5/2020,"246,865","1,893,451",13.04,ky
Louisiana,5/1/2019,"1,826",29/12/2018,"15,954","1,876,044",0.85,la
Louisiana,12/1/2019,"2,580",5/1/2019,"15,999","1,878,839",0.85,la
Louisiana,19/1/2019,"2,222",12/1/2019,"15,851","1,878,839",0.84,la
Louisiana,26/1/2019,"1,759",19/1/2019,"15,866","1,878,839",0.84,la
Louisiana,2/2/2019,"2,062",26/1/2019,"16,467","1,878,839",0.88,la
Louisiana,9/2/2019,"1,971",2/2/2019,"15,730","1,878,839",0.84,la
Louisiana,16/2/2019,"1,672",9/2/2019,"14,607","1,878,839",0.78,la
Louisiana,23/2/2019,"1,784",16/2/2019,"15,317","1,878,839",0.82,la
Louisiana,2/3/2019,"1,674",23/2/2019,"15,535","1,878,839",0.83,la
Louisiana,9/3/2019,"1,584",2/3/2019,"14,565","1,878,839",0.78,la
Louisiana,16/3/2019,"1,661",9/3/2019,"14,268","1,878,839",0.76,la
Louisiana,23/3/2019,"1,619",16/3/2019,"14,074","1,878,839",0.75,la
Louisiana,30/3/2019,"1,666",23/3/2019,"14,283","1,878,839",0.76,la
Louisiana,6/4/2019,"1,656",30/3/2019,"13,668","1,878,839",0.73,la
Louisiana,13/4/2019,"1,887",6/4/2019,"13,414","1,882,518",0.71,la
Louisiana,20/4/2019,"1,593",13/4/2019,"13,218","1,882,518",0.7,la
Louisiana,27/4/2019,"2,030",20/4/2019,"13,136","1,882,518",0.7,la
Louisiana,4/5/2019,"2,009",27/4/2019,"13,841","1,882,518",0.74,la
Louisiana,11/5/2019,"2,028",4/5/2019,"13,409","1,882,518",0.71,la
Louisiana,18/5/2019,"2,296",11/5/2019,"13,389","1,882,518",0.71,la
Louisiana,25/5/2019,"2,742",18/5/2019,"13,528","1,882,518",0.72,la
Louisiana,1/6/2019,"2,800",25/5/2019,"14,745","1,882,518",0.78,la
Louisiana,8/6/2019,"2,818",1/6/2019,"15,358","1,882,518",0.82,la
Louisiana,15/6/2019,"2,372",8/6/2019,"16,384","1,882,518",0.87,la
Louisiana,22/6/2019,"2,238",15/6/2019,"16,630","1,882,518",0.88,la
Louisiana,29/6/2019,"2,206",22/6/2019,"17,617","1,882,518",0.94,la
Louisiana,6/7/2019,"1,844",29/6/2019,"17,097","1,882,518",0.91,la
Louisiana,13/7/2019,"2,410",6/7/2019,"17,408","1,887,439",0.92,la
Louisiana,20/7/2019,"2,349",13/7/2019,"17,688","1,887,439",0.94,la
Louisiana,27/7/2019,"2,022",20/7/2019,"17,740","1,887,439",0.94,la
Louisiana,3/8/2019,"2,126",27/7/2019,"18,179","1,887,439",0.96,la
Louisiana,10/8/2019,"2,081",3/8/2019,"17,513","1,887,439",0.93,la
Louisiana,17/8/2019,"1,994",10/8/2019,"16,787","1,887,439",0.89,la
Louisiana,24/8/2019,"1,972",17/8/2019,"16,141","1,887,439",0.86,la
Louisiana,31/8/2019,"1,881",24/8/2019,"15,678","1,887,439",0.83,la
Louisiana,7/9/2019,"1,683",31/8/2019,"15,215","1,887,439",0.81,la
Louisiana,14/9/2019,"1,806",7/9/2019,"14,792","1,887,439",0.78,la
Louisiana,21/9/2019,"1,653",14/9/2019,"14,515","1,887,439",0.77,la
Louisiana,28/9/2019,"1,612",21/9/2019,"14,054","1,887,439",0.74,la
Louisiana,5/10/2019,"1,961",28/9/2019,"14,153","1,887,439",0.75,la
Louisiana,12/10/2019,"2,069",5/10/2019,"13,420","1,890,973",0.71,la
Louisiana,19/10/2019,"1,792",12/10/2019,"13,383","1,890,973",0.71,la
Louisiana,26/10/2019,"1,867",19/10/2019,"13,445","1,890,973",0.71,la
Louisiana,2/11/2019,"1,762",26/10/2019,"13,852","1,890,973",0.73,la
Louisiana,9/11/2019,"2,272",2/11/2019,"13,410","1,890,973",0.71,la
Louisiana,16/11/2019,"2,102",9/11/2019,"13,675","1,890,973",0.72,la
Louisiana,23/11/2019,"1,903",16/11/2019,"13,955","1,890,973",0.74,la
Louisiana,30/11/2019,"1,507",23/11/2019,"14,451","1,890,973",0.76,la
Louisiana,7/12/2019,"2,448",30/11/2019,"14,563","1,890,973",0.77,la
Louisiana,14/12/2019,"2,227",7/12/2019,"14,705","1,890,973",0.78,la
Louisiana,21/12/2019,"2,218",14/12/2019,"15,358","1,890,973",0.81,la
Louisiana,28/12/2019,"1,469",21/12/2019,"15,270","1,890,973",0.81,la
Louisiana,4/1/2020,"1,658",28/12/2019,"16,553","1,890,973",0.88,la
Louisiana,11/1/2020,"2,521",4/1/2020,"15,957","1,892,522",0.84,la
Louisiana,18/1/2020,"2,008",11/1/2020,"16,076","1,892,522",0.85,la
Louisiana,25/1/2020,"1,878",18/1/2020,"15,500","1,892,522",0.82,la
Louisiana,1/2/2020,"2,058",25/1/2020,"16,189","1,892,522",0.86,la
Louisiana,8/2/2020,"1,805",1/2/2020,"15,051","1,892,522",0.8,la
Louisiana,15/2/2020,"1,739",8/2/2020,"15,057","1,892,522",0.8,la
Louisiana,22/2/2020,"1,798",15/2/2020,"14,640","1,892,522",0.77,la
Louisiana,29/2/2020,"1,509",22/2/2020,"15,289","1,892,522",0.81,la
Louisiana,7/3/2020,"1,698",29/2/2020,"14,199","1,892,522",0.75,la
Louisiana,14/3/2020,"2,255",7/3/2020,"13,987","1,892,522",0.74,la
Louisiana,21/3/2020,"72,438",14/3/2020,"14,143","1,892,522",0.75,la
Louisiana,28/3/2020,"97,400",21/3/2020,"58,027","1,892,522",3.07,la
Louisiana,4/4/2020,"100,621",28/3/2020,"116,690","1,892,522",6.17,la
Louisiana,11/4/2020,"79,653",4/4/2020,"217,532","1,891,334",11.5,la
Louisiana,18/4/2020,"91,923",11/4/2020,"246,296","1,891,334",13.02,la
Louisiana,25/4/2020,"66,141",18/4/2020,"300,657","1,891,334",15.9,la
Louisiana,2/5/2020,"50,941",25/4/2020,"310,013","1,891,334",16.39,la
Louisiana,9/5/2020,"40,125",2/5/2020,"325,136","1,891,334",17.19,la
Louisiana,16/5/2020,"28,545",9/5/2020,"326,504","1,891,334",17.26,la
Maine,5/1/2019,"1,823",29/12/2018,"7,349","595,363",1.23,me
Maine,12/1/2019,"1,637",5/1/2019,"8,445","596,934",1.41,me
Maine,19/1/2019,"1,011",12/1/2019,"8,155","596,934",1.37,me
Maine,26/1/2019,904,19/1/2019,"8,247","596,934",1.38,me
Maine,2/2/2019,929,26/1/2019,"8,778","596,934",1.47,me
Maine,9/2/2019,746,2/2/2019,"8,671","596,934",1.45,me
Maine,16/2/2019,608,9/2/2019,"8,696","596,934",1.46,me
Maine,23/2/2019,597,16/2/2019,"8,645","596,934",1.45,me
Maine,2/3/2019,743,23/2/2019,"9,003","596,934",1.51,me
Maine,9/3/2019,710,2/3/2019,"8,510","596,934",1.43,me
Maine,16/3/2019,619,9/3/2019,"8,493","596,934",1.42,me
Maine,23/3/2019,561,16/3/2019,"8,166","596,934",1.37,me
Maine,30/3/2019,676,23/3/2019,"8,353","596,934",1.4,me
Maine,6/4/2019,739,30/3/2019,"7,613","596,934",1.28,me
Maine,13/4/2019,711,6/4/2019,"7,191","598,159",1.2,me
Maine,20/4/2019,688,13/4/2019,"6,947","598,159",1.16,me
Maine,27/4/2019,720,20/4/2019,"6,734","598,159",1.13,me
Maine,4/5/2019,573,27/4/2019,"6,045","598,159",1.01,me
Maine,11/5/2019,464,4/5/2019,"5,383","598,159",0.9,me
Maine,18/5/2019,528,11/5/2019,"4,932","598,159",0.82,me
Maine,25/5/2019,476,18/5/2019,"4,771","598,159",0.8,me
Maine,1/6/2019,351,25/5/2019,"4,312","598,159",0.72,me
Maine,8/6/2019,520,1/6/2019,"4,327","598,159",0.72,me
Maine,15/6/2019,437,8/6/2019,"3,988","598,159",0.67,me
Maine,22/6/2019,536,15/6/2019,"4,096","598,159",0.68,me
Maine,29/6/2019,531,22/6/2019,"3,966","598,159",0.66,me
Maine,6/7/2019,441,29/6/2019,"3,783","598,159",0.63,me
Maine,13/7/2019,708,6/7/2019,"4,301","600,187",0.72,me
Maine,20/7/2019,493,13/7/2019,"4,025","600,187",0.67,me
Maine,27/7/2019,565,20/7/2019,"4,072","600,187",0.68,me
Maine,3/8/2019,466,27/7/2019,"3,817","600,187",0.64,me
Maine,10/8/2019,447,3/8/2019,"3,779","600,187",0.63,me
Maine,17/8/2019,363,10/8/2019,"3,680","600,187",0.61,me
Maine,24/8/2019,350,17/8/2019,"3,613","600,187",0.6,me
Maine,31/8/2019,388,24/8/2019,"3,405","600,187",0.57,me
Maine,7/9/2019,388,31/8/2019,"3,096","600,187",0.52,me
Maine,14/9/2019,414,7/9/2019,"2,966","600,187",0.49,me
Maine,21/9/2019,382,14/9/2019,"2,965","600,187",0.49,me
Maine,28/9/2019,367,21/9/2019,"2,910","600,187",0.48,me
Maine,5/10/2019,414,28/9/2019,"2,960","600,187",0.49,me
Maine,12/10/2019,480,5/10/2019,"3,022","601,875",0.5,me
Maine,19/10/2019,419,12/10/2019,"2,938","601,875",0.49,me
Maine,26/10/2019,660,19/10/2019,"3,213","601,875",0.53,me
Maine,2/11/2019,721,26/10/2019,"3,310","601,875",0.55,me
Maine,9/11/2019,839,2/11/2019,"3,426","601,875",0.57,me
Maine,16/11/2019,785,9/11/2019,"3,860","601,875",0.64,me
Maine,23/11/2019,944,16/11/2019,"4,379","601,875",0.73,me
Maine,30/11/2019,732,23/11/2019,"4,550","601,875",0.76,me
Maine,7/12/2019,"1,351",30/11/2019,"5,383","601,875",0.89,me
Maine,14/12/2019,"1,304",7/12/2019,"5,657","601,875",0.94,me
Maine,21/12/2019,"1,123",14/12/2019,"5,763","601,875",0.96,me
Maine,28/12/2019,985,21/12/2019,"5,900","601,875",0.98,me
Maine,4/1/2020,"1,663",28/12/2019,"7,828","601,875",1.3,me
Maine,11/1/2020,"1,561",4/1/2020,"7,832","602,736",1.3,me
Maine,18/1/2020,959,11/1/2020,"8,661","602,736",1.44,me
Maine,25/1/2020,944,18/1/2020,"8,457","602,736",1.4,me
Maine,1/2/2020,881,25/1/2020,"8,916","602,736",1.48,me
Maine,8/2/2020,702,1/2/2020,"8,809","602,736",1.46,me
Maine,15/2/2020,790,8/2/2020,"8,896","602,736",1.48,me
Maine,22/2/2020,737,15/2/2020,"8,624","602,736",1.43,me
Maine,29/2/2020,862,22/2/2020,"9,007","602,736",1.49,me
Maine,7/3/2020,715,29/2/2020,"8,739","602,736",1.45,me
Maine,14/3/2020,634,7/3/2020,"8,451","602,736",1.4,me
Maine,21/3/2020,"21,459",14/3/2020,"8,703","602,736",1.44,me
Maine,28/3/2020,"23,770",21/3/2020,"21,967","602,736",3.64,me
Maine,4/4/2020,"30,910",28/3/2020,"41,339","602,736",6.86,me
Maine,11/4/2020,"13,488",4/4/2020,"55,723","603,932",9.23,me
Maine,18/4/2020,"11,769",11/4/2020,"66,525","603,932",11.02,me
Maine,25/4/2020,"7,661",18/4/2020,"73,141","603,932",12.11,me
Maine,2/5/2020,"6,993",25/4/2020,"76,773","603,932",12.71,me
Maine,9/5/2020,"5,579",2/5/2020,"87,280","603,932",14.45,me
Maine,16/5/2020,"4,726",9/5/2020,"92,207","603,932",15.27,me
Maryland,5/1/2019,"4,467",29/12/2018,"33,251","2,515,703",1.32,md
Maryland,12/1/2019,"5,297",5/1/2019,"32,480","2,526,008",1.29,md
Maryland,19/1/2019,"4,735",12/1/2019,"32,879","2,526,008",1.3,md
Maryland,26/1/2019,"4,079",19/1/2019,"33,817","2,526,008",1.34,md
Maryland,2/2/2019,"3,704",26/1/2019,"34,359","2,526,008",1.36,md
Maryland,9/2/2019,"3,134",2/2/2019,"33,439","2,526,008",1.32,md
Maryland,16/2/2019,"3,162",9/2/2019,"32,645","2,526,008",1.29,md
Maryland,23/2/2019,"2,551",16/2/2019,"32,382","2,526,008",1.28,md
Maryland,2/3/2019,"2,730",23/2/2019,"32,168","2,526,008",1.27,md
Maryland,9/3/2019,"2,885",2/3/2019,"31,246","2,526,008",1.24,md
Maryland,16/3/2019,"2,593",9/3/2019,"30,617","2,526,008",1.21,md
Maryland,23/3/2019,"2,923",16/3/2019,"28,913","2,526,008",1.14,md
Maryland,30/3/2019,"2,396",23/3/2019,"28,207","2,526,008",1.12,md
Maryland,6/4/2019,"2,482",30/3/2019,"26,559","2,526,008",1.05,md
Maryland,13/4/2019,"2,780",6/4/2019,"25,494","2,535,812",1.01,md
Maryland,20/4/2019,"3,257",13/4/2019,"24,780","2,535,812",0.98,md
Maryland,27/4/2019,"2,532",20/4/2019,"25,013","2,535,812",0.99,md
Maryland,4/5/2019,"2,435",27/4/2019,"23,732","2,535,812",0.94,md
Maryland,11/5/2019,"2,503",4/5/2019,"23,197","2,535,812",0.91,md
Maryland,18/5/2019,"2,712",11/5/2019,"21,892","2,535,812",0.86,md
Maryland,25/5/2019,"3,174",18/5/2019,"24,632","2,535,812",0.97,md
Maryland,1/6/2019,"2,630",25/5/2019,"25,059","2,535,812",0.99,md
Maryland,8/6/2019,"3,060",1/6/2019,"25,252","2,535,812",1.0,md
Maryland,15/6/2019,"3,360",8/6/2019,"25,397","2,535,812",1.0,md
Maryland,22/6/2019,"5,100",15/6/2019,"25,762","2,535,812",1.02,md
Maryland,29/6/2019,"3,897",22/6/2019,"27,803","2,535,812",1.1,md
Maryland,6/7/2019,"3,155",29/6/2019,"28,630","2,535,812",1.13,md
Maryland,13/7/2019,"3,102",6/7/2019,"29,481","2,542,023",1.16,md
Maryland,20/7/2019,"2,900",13/7/2019,"28,817","2,542,023",1.13,md
Maryland,27/7/2019,"2,757",20/7/2019,"28,894","2,542,023",1.14,md
