State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,State_code
District of Columbia,22/2/2020,422.00,15/2/2020,7003.00,578035.00,1.21,dc
District of Columbia,29/2/2020,452.00,22/2/2020,7020.00,578035.00,1.21,dc
District of Columbia,7/3/2020,471.00,29/2/2020,6792.00,578035.00,1.18,dc
District of Columbia,14/3/2020,1213.00,7/3/2020,6746.00,578035.00,1.17,dc
District of Columbia,21/3/2020,14462.00,14/3/2020,7378.00,578035.00,1.28,dc
District of Columbia,28/3/2020,15869.00,21/3/2020,17661.00,578035.00,3.06,dc
District of Columbia,4/4/2020,15329.00,28/3/2020,31385.00,578035.00,5.43,dc
District of Columbia,11/4/2020,9974.00,4/4/2020,42224.00,579419.00,7.29,dc
District of Columbia,18/4/2020,8639.00,11/4/2020,47465.00,579419.00,8.19,dc
District of Columbia,25/4/2020,8708.00,18/4/2020,52534.00,579419.00,9.07,dc
District of Columbia,2/5/2020,8113.00,25/4/2020,58634.00,579419.00,10.12,dc
District of Columbia,9/5/2020,5782.00,2/5/2020,65298.00,579419.00,11.27,dc
District of Columbia,16/5/2020,5196.00,9/5/2020,68844.00,579419.00,11.88,dc
Florida,5/1/2019,7343.00,29/12/2018,37091.00,8401478.00,0.44,fl
Florida,12/1/2019,10113.00,5/1/2019,39523.00,8445378.00,0.47,fl
Florida,19/1/2019,9152.00,12/1/2019,38589.00,8445378.00,0.46,fl
Florida,26/1/2019,8226.00,19/1/2019,39817.00,8445378.00,0.47,fl
Florida,2/2/2019,7510.00,26/1/2019,37502.00,8445378.00,0.44,fl
Florida,9/2/2019,7049.00,2/2/2019,38218.00,8445378.00,0.45,fl
Florida,16/2/2019,6185.00,9/2/2019,36628.00,8445378.00,0.43,fl
Florida,23/2/2019,5685.00,16/2/2019,38228.00,8445378.00,0.45,fl
Florida,2/3/2019,5675.00,23/2/2019,36032.00,8445378.00,0.43,fl
Florida,9/3/2019,6204.00,2/3/2019,35361.00,8445378.00,0.42,fl
Florida,16/3/2019,5801.00,9/3/2019,34751.00,8445378.00,0.41,fl
Florida,23/3/2019,5353.00,16/3/2019,34930.00,8445378.00,0.41,fl
Florida,30/3/2019,5304.00,23/3/2019,34577.00,8445378.00,0.41,fl
Florida,6/4/2019,6402.00,30/3/2019,33253.00,8445378.00,0.39,fl
Florida,13/4/2019,6345.00,6/4/2019,33243.00,8511100.00,0.39,fl
Florida,20/4/2019,5911.00,13/4/2019,33688.00,8511100.00,0.4,fl
Florida,27/4/2019,5900.00,20/4/2019,34170.00,8511100.00,0.4,fl
Florida,4/5/2019,6262.00,27/4/2019,33181.00,8511100.00,0.39,fl
Florida,11/5/2019,6402.00,4/5/2019,33697.00,8511100.00,0.4,fl
Florida,18/5/2019,6354.00,11/5/2019,33957.00,8511100.00,0.4,fl
Florida,25/5/2019,6104.00,18/5/2019,33987.00,8511100.00,0.4,fl
Florida,1/6/2019,5971.00,25/5/2019,34600.00,8511100.00,0.41,fl
Florida,8/6/2019,8581.00,1/6/2019,34500.00,8511100.00,0.41,fl
Florida,15/6/2019,7509.00,8/6/2019,35131.00,8511100.00,0.41,fl
Florida,22/6/2019,7025.00,15/6/2019,38862.00,8511100.00,0.46,fl
Florida,29/6/2019,6845.00,22/6/2019,38733.00,8511100.00,0.46,fl
